Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2023-00139,2023-08-26,2023-08-27,First Class,CG-52096,Customer 147,Home Office,New York City,New York,East,FUR-1969,Furniture,Furnishings,Eldon Expressions,3048.55,8,0.1,732.14
CA-2021-00140,2021-07-03,2021-07-09,Standard Class,CG-62034,Customer 404,Home Office,New Jersey City,New Jersey,East,FUR-9116,Technology,Phones,Cisco TelePresence,7575.68,7,0.0,2426.23
CA-2022-00141,2022-01-17,2022-01-23,Same Day,CG-27589,Customer 436,Consumer,Texas City,Texas,Central,FUR-9261,Office Supplies,Labels,Mead Academie,118.48,2,0.3,3.32
CA-2023-00142,2023-08-17,2023-08-20,First Class,CG-84420,Customer 346,Corporate,New York City,New York,East,FUR-4164,Furniture,Furnishings,Eldon Expressions,2870.6,5,0.0,664.48
CA-2021-00143,2021-12-26,2021-12-31,Second Class,CG-10895,Customer 134,Home Office,Tennessee City,Tennessee,South,FUR-7284,Office Supplies,Binders,Ibico Hi-Tech,57.72,2,0.0,6.63
CA-2022-00144,2022-04-28,2022-05-02,Same Day,CG-50213,Customer 82,Corporate,Ohio City,Ohio,Central,FUR-7642,Technology,Phones,Motorola Smart,5356.62,6,0.0,1074.02
CA-2023-00145,2023-10-27,2023-11-02,Same Day,CG-89395,Customer 192,Home Office,Texas City,Texas,Central,FUR-7813,Office Supplies,Pens,Pilot Precise,125.72,4,0.0,14.48
CA-2023-00146,2023-08-23,2023-08-30,Standard Class,CG-18094,Customer 425,Home Office,Pennsylvania City,Pennsylvania,East,FUR-9972,Technology,Phones,Samsung Convoy,4077.75,8,0.3,-264.46
CA-2023-00147,2023-11-02,2023-11-04,Same Day,CG-17292,Customer 233,Corporate,Pennsylvania City,Pennsylvania,East,FUR-3161,Technology,Copiers,Hewlett Packard 300,1833.84,4,0.5,-108.34
CA-2023-00148,2023-11-18,2023-11-22,Standard Class,CG-38560,Customer 297,Consumer,Alabama City,Alabama,South,FUR-2196,Technology,Copiers,Lexmark MX611,2769.84,5,0.4,40.18
CA-2021-00149,2021-04-03,2021-04-07,Same Day,CG-59081,Customer 457,Home Office,Texas City,Texas,Central,FUR-7266,Furniture,Chairs,Staples Luxura,304.43,1,0.0,74.9
CA-2023-00150,2023-07-08,2023-07-15,Second Class,CG-10455,Customer 388,Consumer,Tennessee City,Tennessee,South,FUR-1372,Technology,Accessories,Kensington SmartFit,1147.07,6,0.4,158.27
CA-2022-00151,2022-09-04,2022-09-08,Standard Class,CG-14222,Customer 415,Corporate,Alabama City,Alabama,South,FUR-7868,Furniture,Tables,Lesro Sheffield,1198.53,6,0.1,385.73
CA-2021-00152,2021-02-02,2021-02-04,Standard Class,CG-62725,Customer 225,Consumer,New York City,New York,East,FUR-4839,Technology,Phones,Motorola Smart,8720.2,10,0.0,88.34
CA-2022-00153,2022-03-21,2022-03-28,Second Class,CG-96535,Customer 267,Home Office,Washington City,Washington,West,FUR-4621,Office Supplies,Paper,Southworth 25%,272.44,10,0.3,1.8
CA-2023-00154,2023-04-27,2023-04-30,Same Day,CG-78742,Customer 164,Home Office,Texas City,Texas,Central,FUR-7821,Technology,Accessories,Kensington SmartFit,5290.95,7,0.0,1785.86
CA-2023-00155,2023-04-17,2023-04-19,Standard Class,CG-83713,Customer 212,Consumer,Michigan City,Michigan,Central,FUR-7824,Technology,Copiers,Hewlett Packard 300,2002.96,4,0.0,525.98
CA-2023-00156,2023-12-22,2023-12-24,Second Class,CG-16755,Customer 138,Corporate,Georgia City,Georgia,South,FUR-7179,Furniture,Bookcases,Bush Westfield,981.95,2,0.3,-57.34
CA-2021-00157,2021-03-22,2021-03-29,Standard Class,CG-37762,Customer 480,Home Office,Washington City,Washington,West,FUR-4113,Technology,Accessories,Logitech G700s,2994.52,4,0.3,109.1
CA-2021-00158,2021-08-29,2021-09-04,First Class,CG-50425,Customer 134,Home Office,Georgia City,Georgia,South,FUR-6892,Technology,Accessories,Logitech G700s,2406.66,4,0.2,171.59
CA-2023-00159,2023-11-17,2023-11-21,Second Class,CG-29126,Customer 9,Home Office,Florida City,Florida,South,FUR-5272,Office Supplies,Envelopes,Columbian Coin,102.72,4,0.4,-8.16
CA-2023-00160,2023-05-06,2023-05-09,Same Day,CG-94108,Customer 379,Corporate,Pennsylvania City,Pennsylvania,East,FUR-9037,Furniture,Furnishings,Eldon Expressions,1223.77,4,0.3,19.33
CA-2023-00161,2023-08-02,2023-08-04,Standard Class,CG-97584,Customer 25,Consumer,Illinois City,Illinois,Central,FUR-1104,Technology,Copiers,Hewlett Packard 300,10712.88,9,0.0,1454.54
CA-2023-00162,2023-04-25,2023-04-27,Same Day,CG-96413,Customer 250,Home Office,New York City,New York,East,FUR-1257,Furniture,Chairs,Global Leather Chair,3690.09,9,0.0,656.93
CA-2021-00163,2021-01-14,2021-01-19,Second Class,CG-24026,Customer 471,Consumer,Florida City,Florida,South,FUR-2578,Technology,Machines,Sharp AL-1530,651.42,5,0.4,171.18
CA-2023-00164,2023-12-10,2023-12-12,Same Day,CG-70161,Customer 290,Home Office,Pennsylvania City,Pennsylvania,East,FUR-4984,Technology,Machines,Canon PC1060,4974.7,5,0.0,337.65
CA-2022-00165,2022-04-08,2022-04-11,Standard Class,CG-75517,Customer 433,Consumer,California City,California,West,FUR-8109,Office Supplies,Storage,Fiskars Box,456.3,9,0.0,98.69
CA-2022-00166,2022-11-10,2022-11-15,First Class,CG-81176,Customer 289,Consumer,Arizona City,Arizona,West,FUR-1539,Furniture,Tables,Barricks Manufacturing,4221.9,10,0.0,1333.58
CA-2022-00167,2022-01-03,2022-01-10,Second Class,CG-84277,Customer 428,Consumer,Texas City,Texas,Central,FUR-7375,Technology,Accessories,Kensington SmartFit,6321.67,7,0.2,-170.04
CA-2022-00168,2022-11-11,2022-11-15,Same Day,CG-52778,Customer 16,Home Office,New York City,New York,East,FUR-5478,Technology,Machines,Hewlett Packard LaserJet,1274.18,2,0.0,67.87
CA-2023-00169,2023-07-12,2023-07-16,First Class,CG-42302,Customer 366,Home Office,Virginia City,Virginia,East,FUR-2204,Office Supplies,Storage,Fellowes Super Stor,645.5,10,0.0,159.75
CA-2021-00170,2021-06-18,2021-06-21,First Class,CG-68292,Customer 185,Home Office,Massachusetts City,Massachusetts,East,FUR-5419,Technology,Accessories,Kensington SmartFit,3616.76,7,0.0,-212.72
CA-2021-00171,2021-07-29,2021-07-31,Standard Class,CG-88240,Customer 307,Corporate,Washington City,Washington,West,FUR-6315,Office Supplies,Labels,Mead Academie,410.4,9,0.0,-24.49
CA-2023-00172,2023-02-28,2023-03-01,First Class,CG-49469,Customer 138,Corporate,Michigan City,Michigan,Central,FUR-9079,Furniture,Tables,Barricks Manufacturing,1247.35,9,0.4,-29.59
CA-2021-00173,2021-10-26,2021-10-27,Same Day,CG-87831,Customer 316,Corporate,Massachusetts City,Massachusetts,East,FUR-4203,Office Supplies,Pens,BIC Roller Glide,75.74,2,0.1,17.0
CA-2023-00174,2023-07-27,2023-07-28,Same Day,CG-95332,Customer 499,Consumer,Virginia City,Virginia,East,FUR-3230,Office Supplies,Pens,Pilot Precise,369.02,7,0.3,36.2
CA-2022-00175,2022-09-08,2022-09-11,Second Class,CG-52714,Customer 193,Corporate,Massachusetts City,Massachusetts,East,FUR-5592,Furniture,Furnishings,Tenex B1-RE24,1460.75,5,0.5,490.07
CA-2023-00176,2023-03-16,2023-03-19,Second Class,CG-67469,Customer 409,Consumer,Arizona City,Arizona,West,FUR-5773,Technology,Accessories,Kensington SmartFit,1021.14,9,0.5,331.2
CA-2021-00177,2021-05-22,2021-05-29,Standard Class,CG-68860,Customer 307,Consumer,Tennessee City,Tennessee,South,FUR-8851,Technology,Machines,Hewlett Packard LaserJet,2575.98,5,0.4,657.09
CA-2023-00178,2023-04-01,2023-04-06,Second Class,CG-96193,Customer 341,Consumer,Alabama City,Alabama,South,FUR-6816,Office Supplies,Fasteners,Staples Jumbo,628.6,10,0.0,-31.92
CA-2021-00179,2021-12-07,2021-12-13,Second Class,CG-68429,Customer 192,Home Office,Arizona City,Arizona,West,FUR-7408,Technology,Copiers,Canon imageCLASS,2141.58,7,0.0,35.19
CA-2023-00180,2023-08-07,2023-08-14,Second Class,CG-55656,Customer 160,Consumer,Virginia City,Virginia,East,FUR-6620,Office Supplies,Binders,Ibico Hi-Tech,588.28,7,0.0,-28.1
CA-2023-00181,2023-07-22,2023-07-29,First Class,CG-15856,Customer 415,Corporate,New Jersey City,New Jersey,East,FUR-2885,Office Supplies,Storage,Fellowes Super Stor,276.6,8,0.5,12.03
CA-2021-00182,2021-02-16,2021-02-23,Same Day,CG-40389,Customer 409,Home Office,Texas City,Texas,Central,FUR-7636,Furniture,Tables,Barricks Manufacturing,986.87,3,0.3,149.94
CA-2022-00183,2022-01-13,2022-01-15,Second Class,CG-46483,Customer 386,Consumer,Tennessee City,Tennessee,South,FUR-2025,Technology,Accessories,Logitech G700s,6295.5,10,0.0,1366.95
CA-2021-00184,2021-07-28,2021-08-04,First Class,CG-88246,Customer 199,Corporate,Virginia City,Virginia,East,FUR-7431,Furniture,Furnishings,Deflect-o Glazed,1360.48,5,0.5,187.03
CA-2021-00185,2021-08-22,2021-08-25,Second Class,CG-50026,Customer 60,Home Office,Michigan City,Michigan,Central,FUR-3999,Furniture,Bookcases,Bush Westfield,1779.7,10,0.0,72.85
CA-2023-00186,2023-02-04,2023-02-10,Second Class,CG-82733,Customer 86,Corporate,New Jersey City,New Jersey,East,FUR-9022,Office Supplies,Labels,Avery Labels,437.8,10,0.0,52.1
CA-2022-00187,2022-08-15,2022-08-17,Same Day,CG-63626,Customer 351,Corporate,Virginia City,Virginia,East,FUR-9056,Technology,Phones,Motorola Smart,616.15,1,0.1,164.42
CA-2023-00188,2023-05-02,2023-05-08,Second Class,CG-69942,Customer 290,Consumer,Tennessee City,Tennessee,South,FUR-9115,Furniture,Chairs,Global Leather Chair,654.44,5,0.1,92.88
CA-2023-00189,2023-11-13,2023-11-14,Second Class,CG-49021,Customer 448,Home Office,Oregon City,Oregon,West,FUR-1528,Office Supplies,Labels,Avery Labels,268.7,8,0.4,-14.49
CA-2023-00190,2023-07-11,2023-07-14,Second Class,CG-37082,Customer 417,Corporate,Texas City,Texas,Central,FUR-4390,Furniture,Tables,Bretford CR4500,3334.26,10,0.4,-84.38
CA-2021-00191,2021-05-02,2021-05-07,Standard Class,CG-27771,Customer 493,Corporate,Indiana City,Indiana,Central,FUR-7743,Technology,Accessories,Logitech G700s,1957.32,5,0.2,643.13
CA-2021-00192,2021-05-02,2021-05-05,Same Day,CG-69243,Customer 39,Consumer,Pennsylvania City,Pennsylvania,East,FUR-2525,Furniture,Bookcases,Sauder Classic Bookcase,2413.1,7,0.2,440.43
CA-2023-00193,2023-04-06,2023-04-11,Same Day,CG-93209,Customer 341,Corporate,Ohio City,Ohio,Central,FUR-6869,Office Supplies,Pens,Pilot Precise,80.17,1,0.0,18.35
CA-2021-00194,2021-05-10,2021-05-17,Second Class,CG-84205,Customer 437,Corporate,Georgia City,Georgia,South,FUR-8951,Furniture,Furnishings,Tenex B1-RE24,2699.38,6,0.3,394.89
CA-2022-00195,2022-12-05,2022-12-11,Standard Class,CG-66072,Customer 104,Consumer,California City,California,West,FUR-3161,Technology,Copiers,Hewlett Packard 300,2258.86,2,0.0,222.68
CA-2022-00196,2022-09-11,2022-09-13,First Class,CG-40689,Customer 220,Home Office,Texas City,Texas,Central,FUR-2494,Office Supplies,Pens,Sanford Accent,389.04,6,0.0,-29.84
CA-2021-00197,2021-07-14,2021-07-15,Same Day,CG-27324,Customer 245,Consumer,Massachusetts City,Massachusetts,East,FUR-2160,Furniture,Tables,Barricks Manufacturing,732.48,8,0.3,196.08
CA-2022-00198,2022-04-14,2022-04-18,Second Class,CG-18966,Customer 272,Consumer,California City,California,West,FUR-1138,Office Supplies,Pens,BIC Roller Glide,131.1,3,0.0,24.74
CA-2021-00199,2021-12-03,2021-12-07,Standard Class,CG-28351,Customer 386,Home Office,Illinois City,Illinois,Central,FUR-3017,Technology,Accessories,Logitech G700s,7979.13,10,0.1,-486.65
CA-2023-00200,2023-02-26,2023-03-01,Standard Class,CG-96298,Customer 449,Consumer,North Carolina City,North Carolina,South,FUR-5942,Furniture,Bookcases,Bush Westfield,448.16,2,0.2,112.28
CA-2022-00201,2022-02-25,2022-03-02,Standard Class,CG-79243,Customer 456,Corporate,Massachusetts City,Massachusetts,East,FUR-1197,Technology,Phones,Cisco TelePresence,4218.41,8,0.1,526.51
CA-2023-00202,2023-01-10,2023-01-13,Standard Class,CG-11807,Customer 135,Home Office,Massachusetts City,Massachusetts,East,FUR-4534,Office Supplies,Pens,Pilot Precise,216.6,3,0.0,-20.03
CA-2021-00203,2021-03-23,2021-03-24,First Class,CG-20357,Customer 262,Corporate,Alabama City,Alabama,South,FUR-4329,Technology,Copiers,Canon imageCLASS,1977.01,7,0.0,49.15
CA-2021-00204,2021-11-15,2021-11-20,Standard Class,CG-66948,Customer 60,Home Office,Michigan City,Michigan,Central,FUR-8428,Technology,Phones,Motorola Smart,5858.75,7,0.1,-433.21
CA-2021-00205,2021-04-23,2021-04-26,First Class,CG-31884,Customer 191,Consumer,New York City,New York,East,FUR-3079,Technology,Accessories,Kensington SmartFit,254.68,1,0.3,34.47
CA-2022-00206,2022-07-05,2022-07-11,First Class,CG-17266,Customer 256,Corporate,California City,California,West,FUR-3734,Office Supplies,Pens,Pilot Precise,69.44,2,0.0,8.56
CA-2023-00207,2023-01-24,2023-01-26,Same Day,CG-57707,Customer 197,Home Office,Texas City,Texas,Central,FUR-3458,Technology,Phones,Cisco TelePresence,1823.13,9,0.0,18.32
CA-2022-00208,2022-01-02,2022-01-09,Standard Class,CG-84912,Customer 191,Home Office,Arizona City,Arizona,West,FUR-2956,Technology,Copiers,Hewlett Packard 300,1882.69,6,0.3,41.54
CA-2023-00209,2023-10-26,2023-11-01,First Class,CG-52899,Customer 45,Consumer,Washington City,Washington,West,FUR-8483,Technology,Phones,Motorola Smart,1723.18,2,0.2,427.5
CA-2021-00210,2021-01-17,2021-01-20,Second Class,CG-81638,Customer 390,Home Office,Virginia City,Virginia,East,FUR-5016,Office Supplies,Fasteners,Staples Jumbo,99.58,4,0.5,34.75
CA-2021-00211,2021-11-05,2021-11-06,Same Day,CG-50306,Customer 54,Consumer,Florida City,Florida,South,FUR-4361,Technology,Machines,Sharp AL-1530,1150.99,1,0.0,277.98
CA-2023-00212,2023-12-22,2023-12-24,First Class,CG-70091,Customer 499,Consumer,Tennessee City,Tennessee,South,FUR-2391,Furniture,Bookcases,Sauder Classic Bookcase,420.48,1,0.4,90.56
CA-2021-00213,2021-07-15,2021-07-20,Same Day,CG-52762,Customer 163,Consumer,Massachusetts City,Massachusetts,East,FUR-8417,Technology,Phones,Motorola Smart,1048.25,3,0.2,296.56
CA-2022-00214,2022-07-11,2022-07-13,Standard Class,CG-80244,Customer 184,Consumer,Washington City,Washington,West,FUR-4401,Technology,Phones,Cisco TelePresence,364.37,2,0.5,15.05
CA-2023-00215,2023-07-15,2023-07-18,First Class,CG-29441,Customer 47,Consumer,North Carolina City,North Carolina,South,FUR-5066,Furniture,Tables,Barricks Manufacturing,3207.45,5,0.0,-10.39
CA-2022-00216,2022-12-30,2023-01-03,Standard Class,CG-28322,Customer 63,Corporate,Oregon City,Oregon,West,FUR-1195,Furniture,Chairs,Staples Luxura,3401.78,8,0.1,-195.17
CA-2021-00217,2021-05-07,2021-05-14,Standard Class,CG-12857,Customer 34,Consumer,Pennsylvania City,Pennsylvania,East,FUR-4239,Office Supplies,Pens,Pilot Precise,93.87,2,0.2,29.37
CA-2023-00218,2023-06-28,2023-07-05,Same Day,CG-75028,Customer 16,Corporate,New York City,New York,East,FUR-7270,Furniture,Chairs,Staples Luxura,137.99,1,0.4,37.22
CA-2023-00219,2023-05-24,2023-05-26,Same Day,CG-64000,Customer 452,Consumer,Illinois City,Illinois,Central,FUR-8848,Office Supplies,Pens,BIC Roller Glide,47.52,3,0.1,9.09
CA-2021-00220,2021-05-05,2021-05-06,First Class,CG-72873,Customer 279,Consumer,Michigan City,Michigan,Central,FUR-8940,Office Supplies,Paper,Southworth 25%,303.21,9,0.0,104.68
CA-2022-00221,2022-12-06,2022-12-11,Same Day,CG-79393,Customer 184,Corporate,Michigan City,Michigan,Central,FUR-4813,Furniture,Chairs,Realspace Magellan,2095.12,10,0.2,-154.27
CA-2021-00222,2021-11-23,2021-11-24,Second Class,CG-33081,Customer 122,Corporate,Pennsylvania City,Pennsylvania,East,FUR-6210,Technology,Phones,Cisco TelePresence,6279.06,10,0.4,374.62
CA-2023-00223,2023-01-05,2023-01-10,Second Class,CG-74282,Customer 20,Home Office,Oregon City,Oregon,West,FUR-2478,Technology,Accessories,Kensington SmartFit,2073.4,4,0.5,298.48
CA-2021-00224,2021-04-26,2021-04-28,Second Class,CG-52413,Customer 31,Home Office,New York City,New York,East,FUR-1359,Office Supplies,Binders,Ibico Hi-Tech,301.1,10,0.0,16.06
CA-2021-00225,2021-10-30,2021-11-04,Second Class,CG-30644,Customer 375,Home Office,New York City,New York,East,FUR-8157,Office Supplies,Binders,Ibico Hi-Tech,288.86,7,0.3,10.34
CA-2023-00226,2023-09-25,2023-10-01,First Class,CG-26691,Customer 91,Home Office,Illinois City,Illinois,Central,FUR-1029,Technology,Machines,Hewlett Packard LaserJet,6086.7,10,0.4,231.72
CA-2023-00227,2023-03-13,2023-03-20,Second Class,CG-53406,Customer 382,Home Office,Washington City,Washington,West,FUR-2274,Office Supplies,Envelopes,Staples #10,251.88,4,0.0,80.98
CA-2022-00228,2022-05-03,2022-05-06,First Class,CG-43640,Customer 403,Home Office,Illinois City,Illinois,Central,FUR-2770,Furniture,Bookcases,O Sullivan 5-Shelf,261.68,1,0.1,55.46
CA-2021-00229,2021-01-03,2021-01-04,Standard Class,CG-72847,Customer 404,Home Office,Tennessee City,Tennessee,South,FUR-4695,Office Supplies,Paper,Hammermill CopyPlus,454.33,8,0.3,66.2
CA-2021-00230,2021-11-30,2021-12-04,Second Class,CG-19830,Customer 281,Corporate,California City,California,West,FUR-2525,Furniture,Bookcases,O Sullivan 5-Shelf,342.76,2,0.0,102.68
CA-2022-00231,2022-11-24,2022-11-29,Second Class,CG-63645,Customer 357,Corporate,Florida City,Florida,South,FUR-9849,Technology,Accessories,Kensington SmartFit,2499.7,7,0.0,122.47
CA-2022-00232,2022-06-28,2022-07-04,First Class,CG-10500,Customer 219,Consumer,Ohio City,Ohio,Central,FUR-2435,Furniture,Chairs,Staples Luxura,2342.7,10,0.5,-72.35
CA-2022-00233,2022-08-27,2022-09-03,First Class,CG-62096,Customer 242,Consumer,Georgia City,Georgia,South,FUR-9013,Furniture,Tables,Bretford CR4500,1839.15,5,0.5,514.4
CA-2022-00234,2022-06-27,2022-06-28,Second Class,CG-45200,Customer 289,Corporate,Georgia City,Georgia,South,FUR-2009,Office Supplies,Pens,Sanford Accent,73.4,8,0.5,8.02
CA-2021-00235,2021-11-06,2021-11-13,Same Day,CG-78495,Customer 215,Home Office,California City,California,West,FUR-9773,Office Supplies,Envelopes,Staples #10,553.14,7,0.1,82.48
CA-2023-00236,2023-08-31,2023-09-05,Same Day,CG-32659,Customer 486,Corporate,Massachusetts City,Massachusetts,East,FUR-3738,Furniture,Furnishings,Eldon Expressions,438.81,1,0.0,-20.13
CA-2022-00237,2022-03-10,2022-03-17,First Class,CG-51910,Customer 467,Consumer,Pennsylvania City,Pennsylvania,East,FUR-2097,Office Supplies,Binders,Cardinal Slant-D,210.98,7,0.0,58.09
CA-2021-00238,2021-06-28,2021-07-02,Second Class,CG-29424,Customer 291,Corporate,Alabama City,Alabama,South,FUR-2641,Office Supplies,Labels,Fellowes Binding,44.39,1,0.4,-2.19
CA-2021-00239,2021-08-05,2021-08-10,First Class,CG-62818,Customer 74,Home Office,Oregon City,Oregon,West,FUR-7581,Office Supplies,Storage,Fiskars Box,224.38,7,0.5,-18.66
CA-2021-00240,2021-03-21,2021-03-25,Same Day,CG-99764,Customer 51,Consumer,Illinois City,Illinois,Central,FUR-4734,Technology,Copiers,Canon imageCLASS,1057.1,6,0.2,42.21
CA-2021-00241,2021-10-03,2021-10-06,Same Day,CG-73499,Customer 389,Corporate,North Carolina City,North Carolina,South,FUR-9462,Technology,Copiers,Lexmark MX611,698.29,2,0.1,217.2
CA-2023-00242,2023-02-05,2023-02-12,Second Class,CG-17553,Customer 128,Consumer,Arizona City,Arizona,West,FUR-1541,Furniture,Bookcases,Bush Westfield,3394.08,9,0.0,-74.05
CA-2023-00243,2023-07-24,2023-07-25,Second Class,CG-58819,Customer 251,Corporate,Illinois City,Illinois,Central,FUR-8308,Office Supplies,Envelopes,Columbian Coin,402.93,9,0.0,83.22
CA-2021-00244,2021-12-30,2022-01-06,Same Day,CG-16507,Customer 84,Home Office,Alabama City,Alabama,South,FUR-4511,Office Supplies,Pens,Sanford Accent,355.85,5,0.0,10.06
CA-2022-00245,2022-03-30,2022-04-05,Second Class,CG-94852,Customer 89,Corporate,Pennsylvania City,Pennsylvania,East,FUR-1138,Technology,Copiers,Lexmark MX611,1064.63,1,0.0,120.67
CA-2022-00246,2022-04-04,2022-04-07,Same Day,CG-86609,Customer 53,Corporate,Ohio City,Ohio,Central,FUR-1120,Office Supplies,Envelopes,Columbian Coin,135.6,8,0.5,4.88
CA-2023-00247,2023-11-14,2023-11-20,First Class,CG-46291,Customer 134,Home Office,Indiana City,Indiana,Central,FUR-5895,Technology,Machines,Canon PC1060,954.44,2,0.3,329.06
CA-2022-00248,2022-01-21,2022-01-23,First Class,CG-64862,Customer 208,Home Office,New York City,New York,East,FUR-7361,Office Supplies,Fasteners,Boston Office 1000,103.65,3,0.5,36.16
CA-2021-00249,2021-03-14,2021-03-19,First Class,CG-76494,Customer 154,Home Office,Virginia City,Virginia,East,FUR-3785,Technology,Accessories,Kensington SmartFit,3772.39,9,0.5,1161.66
CA-2022-00250,2022-01-06,2022-01-09,First Class,CG-95778,Customer 46,Consumer,Nevada City,Nevada,West,FUR-4641,Technology,Machines,Sharp AL-1530,8666.28,9,0.0,2826.21
CA-2022-00251,2022-12-29,2022-12-31,Standard Class,CG-71894,Customer 456,Corporate,Michigan City,Michigan,Central,FUR-4187,Office Supplies,Pens,Pilot Precise,248.9,5,0.0,27.81
CA-2023-00252,2023-10-22,2023-10-23,Same Day,CG-28772,Customer 162,Corporate,Alabama City,Alabama,South,FUR-3954,Office Supplies,Binders,Avery Dennison,187.8,3,0.3,15.8
CA-2021-00253,2021-06-15,2021-06-19,Second Class,CG-74169,Customer 403,Corporate,Illinois City,Illinois,Central,FUR-2442,Technology,Phones,Cisco TelePresence,3788.24,8,0.0,603.56
CA-2021-00254,2021-09-23,2021-09-28,Standard Class,CG-52233,Customer 388,Corporate,Tennessee City,Tennessee,South,FUR-9700,Office Supplies,Storage,Fiskars Box,16.05,1,0.1,3.67
